description,images,link,price,thumbnail,title,product_type,colors,brand,hardware,material,year
"Guaranteed authentic Hermes Mini Bolide 1923 featured in Rose Azalee.  Charming 'baby' Bolide is a fabulous day to evening treasure. Exquisite in Evercolor leather with gold hardware. Comes with strap and sleepers. NEW or NEVER WORN Experience superb service and seamless online shopping at mightychic for your Hermes purchase. final sale 
 BAG MEASURES: LENGTH  7"" TALL  5.7"" DEEP 2.9"" 
 HANDLES: TALL 2.2"" CONDITION: NEW or NEVER WORN   
 TIDS ‘n BITS: With a long and storied history, the Bolide (French word for meteor) was designed for the wife of Emile-Maurice Hermes in the early 20s and named for the first era of fast cars. It was also the first bag to incorporate the use of a zipper. The elegant Bolide is the prelude to customized luggage and accessories for travel by Hermes. In 1982, the Bolide handbag was created and has become associated with understated elegance and sophistication.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-bolide-1923-mini-bag-rose-azalee-evercolor,"$ 6,675.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-mini-bolide-1923-bag-for-sale-on-mightychic_1583e1ed-4424-4c7f-8ffa-a7338b34311c_1600x.jpg?v=1658863683,Hermes Bolide 1923 Mini 25 Bag Rose Azalee Evercolor Leather Gold Hardware,,,,,,
"Guaranteed authentic timeless Hermes Kelly Cut bag features pink Rose Azalee. This beauty is perfect day to evening.  Swift leather.  Fresh with palladium hardware.  NEW or NEVER WORN.  Comes with sleeper and Hermes box and ribbon. final sale BAG MEASURES: LENGTH 12.25"" / 31 cm  WIDTH 5"" / 13 cm  CONDITION: NEW or NEVER WORN 
 PLEASE NOTE: Hermes bag payments require bank wire transfer unless arrangements are made prior to purchase",,https://mightychic.com/collections/all-hermes-bags/products/hermes-kelly-cut-bag-pink-rose-azalee-clutch-swift-palladium-hardware-new,"$ 12,895.00",https://cdn.shopify.com/s/files/1/1093/6250/products/DSC_1173_1600x.jpg?v=1629804068,Hermes Kelly Cut Bag Pink Rose Azalee Clutch Swift Palladium Hardware New,,,,,,
"Guaranteed authentic Hermes Birkin HSS 35 bag featured in exquisite unicorn rare Rose Indien and Fuschia Porosus Crocodile.  Utterly extraordinary, this beautiful rare bag is a superb find. Rose Indien is one of the most rare colours produced by Hermes and this no longer produced colour is not available to order. G orgeous with  fresh  Palladium hardware.   Porosus crocodile skin has the smallest of the scales and is the most exclusive.   Comes with lock, keys, clochette, sleepers and signature Hermes box.  NEW or NEVER WORN. As a purveyor of exceptional and unique Hermes luxury goods, mightychic raises the bar of online shopping.  final sale   
 BAG MEASURES: LENGTH 35 cm / 14""  TALL 25 cm / 10"" DEEP 18 cm / 7""  HANDLES: TALL 5"" CONDITION: NEW or NEVER WORN   
 TIDS 'n BITS 
 An Hermes Birkin bag is an investment and over the decade has superseded the stock market! It is an exciting and unique experience to delve into the World of Hermes. Whether your very first Birkin bag, or a seasoned collector, Mightychic offers you a seamless venue to acquire and to learn.  We now enter 22 years of expertise and guidance, and the knowledge that we stand behind all we offer. Renowned for an extensive and beautiful array of Hermes bags, we are able help you acquire selections we do not currently have available.  Contact debra@mightychic.com for private consultations. 
 
 <!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->",,https://mightychic.com/collections/all-hermes-bags/products/hermes-birkin-hss-35-bag-rose-indien-fuchsia-porosus-crocodile-palladium,"$ 245,000.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-birkin-hss-35-rose-indien-fuchsia-porosus-crocodile-for-sale-on-mightychic_1600x.jpg?v=1641082616,Hermes Birkin HSS 35 Bag Rose Indien / Fuchsia Porosus Crocodile Palladium,,,,,,
"Guaranteed authentic Hermes Birkin 30 bag features a special order HSS beautiful pink Rose Azalee and Rose Jaipur. Vivid pop all grown up pinks. Gorgeous soft tones tones of pink creates a beautiful bag.  Brushed palladium hardware. Comes with signature Hermes box, lock and keys and clochette, sleepers and raincoat. NEW or NEVER WORN  final sale 
 BAG MEASURES: LENGTH 30cm / 12""  TALL 21cm / 8.5"" DEEP 15cm / 6""  HANDLES: TALL 4"" CONDITION: NEW or NEVER WORN 
 
 TIDS 'n BITS ﻿ An Hermes Birkin bag is an investment and over the decade has superseded the stock market! It is an exciting and unique experience to delve into the World of Hermes. Whether your very first Birkin bag, or a seasoned collector, Mightychic offers you a seamless venue to acquire and to learn.  
 We now enter 22 years of expertise and guidance, and the knowledge that we stand behind all we offer. Renowned for an extensive and beautiful array of Hermes bags, we  will help you acquire selections we do not currently have available.  Contact Mightychic for private consultations.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-birkin-30-bag-hss-rose-azalee-rose-jaipur-epsom-brushed-gold-hardware,"$ 35,750.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-birkin-hss-30-bag-for-sale-on-mightychic_7a1c7e46-c19e-45fc-bc98-efcca9abfbd2_1600x.jpg?v=1668827657,Hermes Birkin HSS 30 Bag Rose Azalee Rose Jaipur Epsom Brushed Palladium Hardware,,,,,,
"Guaranteed authentic Hermes Birkin 35 limited edition bag featured in Faubourg Tropical. Extremely rare with exquisitely detailed Luneville stitch which took over 200 hours to embroider the textured natural Toile de Camp. The embroidery flirts with the White Swift leather flap and base. The renowned Faubourg Saint-Honore store revels in the exotic jungle. Designed by Octave Marsal and Theo de Gueltzl. A unicorn bag and a must for a collector of rare and unique Hermes creations. Comes with lock, keys, clochette, sleeper, raincoat and signature Hermes box. Mightychic shares your passion for exquisite and whimsical Hermes creations and provides you access to that one  single item, or to build a superior collection with discreet personal service.  NEW or NEVER WORN. final sale  BAG MEASURES: LENGTH 35 cm / 14""  TALL 25 cm / 10"" DEEP 18 cm / 7""  HANDLES: TALL 5"" CONDITION: NEW or NEVER WORN",,https://mightychic.com/collections/all-hermes-bags/products/hermes-birkin-35-faubourg-tropical-limited-edition-bag,"$ 82,775.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-birkin-faubourg-tropical-limited-edition-35bag_1600x.jpg?v=1666364793,Hermes Birkin 35 Faubourg Tropical Limited Edition Bag,,,,,,
"Guaranteed authentic Hermes Birkin 25 bag featured in rare Fuchsia pink Ostrich. Rarely produced colour this exquisite beauty is a must have for any Hermes aficionado. This Hermes Birkin bag is accentuated with Palladium  hardware, and is nothing less than carrying a jewel in your hand. Comes with lock, keys, clochette, sleepers, raincoat, cites and signature Hermes box with ribbon. For 22 years Mightychic has built its business on a foundation of authenticity and integrity, and our  customers know they can always rely on us for authentic Hermes items.  NEW or NEVER WORN. final sale   
 BAG MEASURES: LENGTH  25cm / 9.75"" TALL  18.5cm / 7.25"" DEEP  13cm / 5.25"" HANDLES: TALL  3"" CONDITION: NEW or NEVER WORN 
 TIDS 'n BITS ﻿ An Hermes Birkin bag is an investment and over the decade has superseded the stock market! It is an exciting and unique experience to delve into the World of Hermes. Whether your very first Birkin bag, or a seasoned collector, Mightychic offers you a seamless venue to acquire and to learn.  
 We now enter 22 years of expertise and guidance, and the knowledge that we stand behind all we offer. Renowned for an extensive and beautiful array of Hermes bags, we  will help you acquire selections we do not currently have available.  Contact Mightychic for private consultations.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-birkin-25-bag-fuchsia-ostrich-palladium-hardware,"$ 52,750.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-birkin-25-fuchsia-ostrich-bag_1600x.jpg?v=1665937819,Hermes Birkin 25 Bag Fuchsia Ostrich Palladium Hardware,,,,,,
"Limited edition Hermes Constance 18 spectacular Marble Silk bag. Accentuated with Rose Extreme Swift leather. This rare technique creates exquisite colours in this intricate design. A Japanese silk marbling technique that was recently discovered by the brand. The search took about 10 years to find the Nose family, in Kyoto, who could execute this craft. Originally it began in Japan in the 12th century by marbling paper. This technique, suminagashi (floating ink)  made it's way to Europe and was applied to fabric. In 1963, the father of the Nose family went to Germany to learn the craft to bring it back to Japan. Now they are only the producers of this technique left in the world.  HERMES PARIS MADE IN FRANCE is stamped on front under flap. Comes with Hermes sleeper and signature Hermes box. NEW or NEVER WORN. As a purveyor of exceptional and unique Hermes luxury goods, mightychic raises the bar of online shopping. final sale 
 BAG MEASURES: LENGTH 7.5"" TALL 5.5"" DEEP 2"" STRAP: SINGLE 22""  DOUBLE 12"" CONDITION: NEW or NEVER WORN 
 TIDS ‘n BITS: During the 12th Century Japan created the technique of Marble Paper, which made its way to Europe. Japan lost that art until the Father of the Nose family went to Germany to learn about the process applied to textile. Today this family is the only one in the world who produces the craft of Suminagashi - Floating Silk. After 10 years of searching Hermes discovered Kyoto Marble and have since collaborated with them exclusively for Marble Silk. Often referred to as a ""hundred colour print"", most of the process is done by the hands of a craftsman and carries that unique touch. This Hermes video shows the exquisite and rare process of this almost lost art. The Hermès Constance was originally created in 1959 by in house designer Catherine Chaillet and named after her daughter. This sophisticated shoulder bag with clean lines and a long leather strap that can be doubled, lends itself to a variety of looks. The signature “H” emblem clasp is the bag’s most distinct and attractive feature. In 2010 the bag received a slight modification with Hermès offering it in a longer, narrower design named the Elan. This elegant bag is now available in four sizes, the micro, mini, 24, and Elan. As a testament to the house of Hermès’ impeccable craftsmanship, each bag is crafted by only one artisan and takes 14 hours to create. An iconic bag that was a personal favorite of Jackie O. and now seen carried by many celebrities, the Constance has become one of Hermès most recognizable and loved bags with its timeless silhouette.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-constance-marble-silk-18-limited-edition-bag-palladium-hardware,"$ 39,775.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-constance-18-marble-silk-limited-edition-shoulderbag_1600x.jpg?v=1646962037,Hermes Constance Marble Silk 18 Limited Edition Bag Palladium Hardware,,,,,,
"Guaranteed authentic Hermes Kelly 32 bag featured in coveted  Limited Edition  Himalaya crocodile. This Hermes Kelly 32 bag i s amongst most rare in the Himalayan bags produced by Hermes. Fresh with palladium hardware. Comes with Hermes signature box, raincoat, shoulder strap, sleepers, lock, keys and clochette. Very Like New. The Hermes Himalayan crocodile bag price retains its value due to the high demand and extreme rarity. Unparalleled in trust, integrity and service, mightychic has offered a beautiful selection of Hermes at your fingertips. for 21 years. final sale     BAG MEASURES: LENGTH 32cm / 12.5"" TALL 23cm / 9"" DEEP 11cm / 4.5"" HANDLE: TALL 5"" CONDITION: Very Like New TIDS 'n BITS 
 
  Grace Kelly was a lover of Hermes before she made the 'Kelly bag' a timeless icon with the famous photo of her hiding her pregnancy with the shield of her Sac à dépêches bag.  Wait, Sac à dépêches??  Yes, that was the original name for this classic handbag with a purist aesthetic which was a departure of the decorative handbags of the time.That fabulous photograph is what brought the name Kelly bag which remains to this day. She also had a love of the Kelly bag in Crocodile which became the MUST HAVE status bag and created even more popularity for Hermes Crocodile bags! Each Hermes bag takes extreme skill and is made by one Hermes craftsman with the Kelly bag taking approximately 18 hours to create.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-kelly-32-himalaya-crocodile-bag-palladium-hardware-limited-edition-rare,"$ 177,875.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-kelly-32-himalaya-crocodile-for-sale-on-mightychic-2_1600x.jpg?v=1629802760,Hermes Kelly 32 Himalaya Crocodile Bag Palladium Hardware Limited Edition Rare,,,,,,
"Guaranteed authentic Limited Edition Hermes Kelly 20 Sellier bag featured in stunning Rose Scheherazade alligator. Accentuated with crisp with palladium hardware. Timeless and highly coveted this exquisite vivid jewel tone pink mini Hermes Kelly bag is a collectors treasure. The Kelly 20 bag in alligator is extremely limited and difficult to procure. Carry by hand, shoulder or cross body. Divine size for day to evening.  Comes with signature Hermes box, shoulder strap, and sleepers. Carried one time only. Extremely light hairline markings on hardware. Unparalleled for 22 years in trust, integrity and service, mightychic offers a beautiful selection of Hermes at your fingertips.  final sale   
 BAG MEASURES: LENGTH 20cm / 8 7/8""  TALL 12cm / 4.5"" DEEP 6cm / 2.5""  HANDLE: TALL 2"" STRAP: LENGTH 38.5"" CONDITION: Very Like New 
 TIDS 'n BITS The Hermes Kelly 20 maintains its value as it is very limited, especially  in alligator, and is offered to the VIP clientele. All the Kelly 20 bags are produced in the sellier model. The edges are  ridged and is more craftsmanship intensive with more steps for completion.  The seams have exterior top stitching with bees wax applied to protect the  bag from damage. The retourne Kelly style has the softer edges like a togo birkin bag. Of the two, the sellier is more rare.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-kelly-20-mini-sellier-rose-scheherazade-alligator-mini-bag,"$ 102,995.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-kelly-20-sellier-mini-bag-rose-scheherazade_1600x.jpg?v=1671501548,Hermes Kelly 20 Mini Sellier Rose Scheherazade Alligator Mini Bag,,,,,,
"Guaranteed authentic Hermes Kelly 25 Sellier bag features a rare combination of lizard in all grown up retired Fuchsia pink. Complimented with palladium hardware. Divine size for day to evening.  Plastic on hardware. Clean corners, body, handle and interior. Comes with signature Hermes box, raincoat, shoulder strap, sleepers, lock, keys and clochette. final sale 
 BAG MEASURES: LENGTH 25 cm / 9.75"" TALL 18 cm / 7"" DEEP 9.75 cm / 4.75""  HANDLES: TALL 5"" CONDITION: MINT 
 
 TIDS 'n BITS ﻿ An Hermes Birkin bag is an investment and over the decade has superseded the stock market! It is an exciting and unique experience to delve into the World of Hermes. Whether your very first Birkin bag, or a seasoned collector, Mightychic offers you a seamless venue to acquire and to learn.  
 We now enter 22 years of expertise and guidance, and the knowledge that we stand behind all we offer. Renowned for an extensive and beautiful array of Hermes bags, we  will help you acquire selections we do not currently have available.  Contact Mightychic for private consultations.",,https://mightychic.com/collections/all-hermes-bags/products/hermes-kelly-25-bag-sellier-fuschia-pink-lizard-palladium,"$ 41,680.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-kelly-25-sellier-fuschia-lizard-palladium-hardware-buy-online-mightychic.com_1600x.jpg?v=1629799769,Hermes Kelly 25 Bag Sellier Fuschia Pink Lizard Palladium,,,,,,
"Guaranteed authentic Hermes Kelly 25 Sellier bag featured in Rose Pourpre Crocodile. Stunning Kelly bag in this richly saturated jewel toned with timeless Palladium hardware. Perfect for year round wear, and easily moves from day to evening. Comes with signature Hermes box, raincoat, shoulder strap, sleepers, lock, keys and clochette.  NEW or NEVER WORN. The Hermes Kelly 25 cm Exotic bag price retains its value due to the rarity and high demand of Hermes. Unparalleled in trust, integrity and service for 22 years,, mightychic offers a beautiful selection of Hermes at your fingertips. final sale   
 BAG MEASURES: LENGTH  25cm / 9.75""  TALL  18cm / 7""  DEEP  9.75cm / 4.75"" 
 HANDLE:  TALL  3"" 
 CONDITION:  NEW or NEVER WORN",,https://mightychic.com/collections/all-hermes-bags/products/hermes-kelly-sellier-25-bag-rose-pourpre-crocodile-palladium-hardware,,https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-kelly-25-sellier-bag-for-sale-on-mightychic_2c3d6685-4d9b-4c9d-81ef-d6a2172e8c05_1600x.jpg?v=1657156434,Hermes Kelly 25 Bag Sellier Rose Pourpre Crocodile Palladium Hardware,,,,,,
"Guaranteed authentic Hermes Birkin 35 bag featured in Rose Scheherazade   Porosus Crocodile. This pink crocodile Birkin bag is breathtaking in its depth of color and beauty of scales. Rich with gold hardware this stunning Birkin bag  is a treasure! Comes with lock, keys, clochette, sleepers, raincoat and signature Hermes box. NEW or NEVER WORN. Mightychic has offered exquisite Hermes selections for 22 years matched with unrivaled personal service. final sale   
 BAG MEASURES: LENGTH 35 cm / 14"" TALL 25 cm / 10"" DEEP 18 cm / 7"" HANDLES: TALL 5"" CONDITION: NEW or NEVER WORN 
 
   
 TIDS 'n BITS The most perfect Hermes crocodile skin is used for lighter colours as it is impossible to hide any potential blemishes.  The Hermes bag crocodile price over the past 10 years has outperformed the stock market! 
 
 
 <!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--> 
 <!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--> 
 <!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
-->",,https://mightychic.com/collections/all-hermes-bags/products/hermes-birkin-rose-scheherazade-35-bag-pink-porosus-crocodile-gold-hardware,"$ 97,649.00",https://cdn.shopify.com/s/files/1/1093/6250/products/hermes-birkin-35-rose-scheherazade-porosus-for-sale-on-mightychic_1600x.jpg?v=1652666240,Hermes Birkin 35 Bag Rose Scheherazade Porosus Crocodile Gold Hardware,,,,,,
